Household Key,Mail Responder,Motorcycle Indicator,Income,Credit Ranges,age,Number of Children,Num Vehicles Owned,FSV Services Purchased,Home Owner_Probable Home Owner,Home Owner_Probable Renter,Home Owner_Renter,Home Owner_nan,Dwelling Type_Multy-Family Apt,Dwelling Type_PO Box,Dwelling Type_Single-Family Home,Dwelling Type_nan,SC Vehicle Manufacturer Name_AUDI,SC Vehicle Manufacturer Name_BMW,SC Vehicle Manufacturer Name_BUICK,SC Vehicle Manufacturer Name_CADILLAC,SC Vehicle Manufacturer Name_CHEVROLET,SC Vehicle Manufacturer Name_CHRYSLER,SC Vehicle Manufacturer Name_DODGE,SC Vehicle Manufacturer Name_FORD,SC Vehicle Manufacturer Name_GEO,SC Vehicle Manufacturer Name_GMC,SC Vehicle Manufacturer Name_HONDA,SC Vehicle Manufacturer Name_HYUNDAI,SC Vehicle Manufacturer Name_INFINITI,SC Vehicle Manufacturer Name_ISUZU,SC Vehicle Manufacturer Name_JEEP,SC Vehicle Manufacturer Name_KIA,SC Vehicle Manufacturer Name_LAND ROVER,SC Vehicle Manufacturer Name_LEXUS,SC Vehicle Manufacturer Name_LINCOLN,SC Vehicle Manufacturer Name_MAZDA,SC Vehicle Manufacturer Name_MERCEDES-BENZ,SC Vehicle Manufacturer Name_MERCURY,SC Vehicle Manufacturer Name_MITSUBISHI,SC Vehicle Manufacturer Name_NISSAN,SC Vehicle Manufacturer Name_OLDSMOBILE,SC Vehicle Manufacturer Name_PLYMOUTH,SC Vehicle Manufacturer Name_PONTIAC,SC Vehicle Manufacturer Name_PORSCHE,SC Vehicle Manufacturer Name_RAM,SC Vehicle Manufacturer Name_SAAB,SC Vehicle Manufacturer Name_SATURN,SC Vehicle Manufacturer Name_SCION,SC Vehicle Manufacturer Name_SUBARU,SC Vehicle Manufacturer Name_SUZUKI,SC Vehicle Manufacturer Name_TOYOTA,SC Vehicle Manufacturer Name_VOLKSWAGEN,SC Vehicle Manufacturer Name_VOLVO,Education_Graduated School,Education_High School,Education_Some College,Education_Unknown,Education_nan,Gender_Male,Gender_Unknown,Gender_nan,Bought FSV,Total Cost
2020453,1,1,0.39583333299999995,0.50166113,0.58974359,0.166666667,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127.0
2037706,1,0,0.020833333,0.46013289,0.8589743590000001,0.166666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2038610,1,0,0.39583333299999995,0.418604651,0.871794872,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2040326,1,1,0.8125,0.667774086,0.504273504,0.166666667,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.0
2042089,1,1,0.1875,0.557032115,0.871794872,0.166666667,0.095238095,0.35714285700000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,795.0
2044209,1,1,0.270833333,0.50166113,0.8205128209999999,0.166666667,0.19047619,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,775.7
2044753,1,0,0.229166667,0.667774086,0.7307692309999999,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.0
2045535,1,1,0.18287037,0.642857143,0.588319088,0.666666667,0.19047619,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,412.13
2046191,1,1,0.35416666700000005,0.50166113,0.615384615,0.333333333,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368.4
2068379,1,1,1.0,1.0,0.566239316,0.0,0.095238095,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,191.5
2073341,1,0,0.0625,0.8338870429999999,0.884615385,0.166666667,0.047619048,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,114.0
2074285,1,1,0.10416666699999999,0.46013289,0.8589743590000001,0.333333333,0.14285714300000002,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,376.0
2080385,1,1,0.39583333299999995,0.774560987,0.333333333,0.166666667,0.14285714300000002,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270.2
2095714,1,1,0.270833333,0.667774086,0.794871795,0.166666667,0.19047619,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,488.7
2096491,1,1,0.270833333,0.464747139,0.246153846,0.333333333,0.19047619,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,339.0
2097253,1,1,0.1875,0.8338870429999999,0.762820513,0.166666667,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176.85
2097462,1,0,0.39583333299999995,0.473975637,0.724358974,0.166666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2121163,1,0,0.35416666700000005,0.667774086,0.384615385,0.166666667,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2121388,1,1,0.35416666700000005,0.8338870429999999,0.7264957259999999,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58.85
2122310,1,1,0.8125,0.657392027,0.246794872,0.166666667,0.095238095,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,115.85
2123346,1,1,0.39583333299999995,0.543189369,0.666666667,0.0,0.19047619,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,418.75
2124312,1,0,0.145833333,0.730066445,0.923076923,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,323.85
2127220,1,0,0.39583333299999995,0.7646733109999999,0.628205128,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212.0
2128311,1,0,0.39583333299999995,0.5847176079999999,0.871794872,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.25
2128654,1,0,0.145833333,0.294019934,0.435897436,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2129511,1,1,0.090277778,0.50166113,0.197435897,0.333333333,0.23809523800000001,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,175.35
2129679,1,1,0.145833333,0.377076412,0.846153846,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,58.85
2147330,1,0,0.1875,0.6262458470000001,0.705128205,0.166666667,0.047619048,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,32.5
2158525,1,1,0.270833333,0.667774086,0.403846154,0.166666667,0.047619048,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,53.0
2158987,1,1,0.39583333299999995,0.570874862,0.512820513,0.166666667,0.047619048,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,111.85
2163195,1,0,0.381944444,0.6954595790000001,0.634615385,0.333333333,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
2164973,1,1,0.39583333299999995,0.50166113,0.692307692,0.333333333,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,108.0
2176856,1,0,0.020833333,0.003322259,0.987179487,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
2213819,1,0,0.020833333,0.439368771,0.8589743590000001,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2243929,1,0,0.1875,0.6262458470000001,0.871794872,0.333333333,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2244054,1,0,0.39583333299999995,0.6262458470000001,0.564102564,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.0
2244946,1,1,0.604166667,0.787744555,0.788461538,0.5,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,227.75
2246187,1,0,0.39583333299999995,0.210963455,0.7564102559999999,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2246414,1,0,0.8125,0.8338870429999999,0.7179487179999999,0.166666667,0.047619048,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,39.0
2257956,1,0,0.604166667,0.8338870429999999,0.615384615,0.0,0.0,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2276187,1,0,0.39583333299999995,0.667774086,0.705128205,0.333333333,0.047619048,0.28571428600000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,159.0
2277130,1,0,0.0625,0.50166113,0.794871795,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,106.0
2278273,1,1,0.39583333299999995,0.667774086,0.254807692,0.0,0.14285714300000002,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,303.0
2287170,1,1,0.322916667,0.50166113,0.39743589700000004,0.0,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,164.85
2288171,1,1,0.145833333,0.667774086,0.435897436,0.333333333,0.047619048,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,106.0
2295648,1,1,0.35416666700000005,0.667774086,0.8205128209999999,0.0,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,341.4
2296367,1,0,0.35416666700000005,0.439368771,0.7435897440000001,0.0,0.14285714300000002,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,133.0
2326932,1,1,0.291666667,0.591638981,0.5,0.166666667,0.23809523800000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,579.13
2327749,1,0,0.708333333,0.8338870429999999,0.653846154,0.166666667,0.0,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2328861,1,1,0.425595238,0.50166113,0.653846154,0.333333333,0.14285714300000002,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,295.0
2331317,1,0,0.35416666700000005,1.0,0.807692308,0.0,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135.5
2331350,1,0,0.35416666700000005,0.6954595790000001,0.7435897440000001,0.166666667,0.047619048,0.071428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,64.5
2338687,1,0,0.39583333299999995,0.6124031010000001,0.641025641,0.166666667,0.047619048,0.035714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,56.0
2344967,1,0,0.0625,0.418604651,0.7564102559999999,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
2357739,1,1,0.0625,0.19019933600000002,0.5,0.166666667,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,559.4300000000002
2358050,1,1,0.39583333299999995,0.667774086,0.41025641,0.166666667,0.14285714300000002,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,202.0
2359011,1,0,0.1875,0.50166113,0.641025641,0.333333333,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
2364415,1,1,0.39583333299999995,0.6124031010000001,0.692307692,0.0,0.047619048,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2370161,1,1,0.39583333299999995,0.6262458470000001,0.653846154,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.0
2372255,1,1,0.270833333,0.8338870429999999,0.567307692,0.5,0.047619048,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,111.85
2374655,1,0,0.0,0.33554817299999995,0.705128205,0.0,0.047619048,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,159.0
2375015,1,1,0.39583333299999995,0.6262458470000001,0.602564103,0.333333333,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,58.85
2397951,1,0,0.270833333,0.667774086,0.696581197,0.333333333,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60.0
2401132,1,0,0.145833333,0.543189369,0.935897436,0.166666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2401826,1,0,0.35416666700000005,0.557032115,0.512820513,0.166666667,0.23809523800000001,0.107142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,275.75
2409679,1,0,0.229166667,0.8338870429999999,0.8205128209999999,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
2410042,1,0,0.006944444,0.35631229200000003,0.7564102559999999,0.166666667,0.047619048,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,60.0
2411326,1,0,0.229166667,0.46013289,0.8589743590000001,0.166666667,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62.5
2412447,1,0,0.39583333299999995,0.8338870429999999,0.673076923,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33.0
2429188,1,1,0.708333333,1.0,0.653846154,0.0,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,227.85
2435270,1,0,0.229166667,0.50166113,0.313186813,0.166666667,0.047619048,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,243.85
2437983,1,0,0.020833333,0.250830565,0.08974359,0.333333333,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
2448611,1,1,0.270833333,0.383997785,0.574786325,0.0,0.095238095,0.28571428600000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,357.0
2453160,1,1,0.145833333,0.464747139,0.58974359,0.0,0.095238095,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0
2475165,1,0,0.10416666699999999,0.543189369,0.7564102559999999,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
2506508,1,0,0.270833333,0.50166113,0.58974359,0.166666667,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2506775,1,1,0.263257576,0.48888321,0.592074592,0.166666667,0.095238095,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,635.7
2508730,1,0,0.35416666700000005,0.40673944,0.9487179490000001,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2510244,1,0,0.39583333299999995,0.8338870429999999,0.551282051,0.166666667,0.047619048,0.035714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,220.0
2512113,1,0,0.10416666699999999,0.33554817299999995,0.8589743590000001,0.0,0.047619048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30.0
2514644,1,1,0.35416666700000005,0.8338870429999999,0.5,0.0,0.047619048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,265.0
2517759,1,1,0.10416666699999999,0.495728524,0.45463510799999995,0.166666667,0.19047619,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,596.78
